current_station_departure_time;current_station_name;type;name;line;number;current_station;stops;max_capacity
2021-12-17T19:27:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89993;8000048;8000048%2021-12-17T19:30:00.000Z%3,8000036,;426
2021-12-17T19:30:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89994;8000048;8000048%2021-12-17T19:31:00.000Z%1,8003096,8002461,8000315,8004626,8004251,8000441,8002680,8000149,8001045,8003986,8001558,8005102,8002841,8000263,;426
2021-12-17T19:44:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79312;8000048;8000048%2021-12-17T19:45:00.000Z%1,8000036,;426
2021-12-17T20:18:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79319;8000048;8000048%2021-12-17T20:18:00.000Z%,8002461,8000315,8002801,8001335,8000846,8006206,8006207,8005834,8000263,;426
2021-12-17T20:27:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89995;8000048;8000048%2021-12-17T20:27:00.000Z%,8000036,;426
2021-12-17T20:30:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;90090;8000048;8000048%2021-12-17T20:30:00.000Z%,8003096,8002461,8000315,8004626,8004251,8000441,8002680,8000149,8001045,8003986,8001558,8005102,8002841,8000263,;426
2021-12-17T20:44:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79314;8000048;8000048%2021-12-17T20:44:00.000Z%0,8000036,;426
2021-12-17T21:18:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79321;8000048;8000048%2021-12-17T21:18:00.000Z%,8002461,8000315,8002801,8001335,8000846,8006206,8006207,8005834,8000263,;426
2021-12-17T21:28:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;90085;8000048;8000048%2021-12-17T21:28:00.000Z%,8000036,;426
2021-12-17T21:44:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79316;8000048;8000048%2021-12-17T21:44:00.000Z%,8000036,;426
2021-12-17T22:57:00.000Z;Bielefeld-Brackwede;RE;RE 6;6;91839;8000048;8000048%2021-12-17T22:57:00.000Z%0,8000036,;602
2021-12-17T23:10:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89996;8000048;8000048%2021-12-17T23:10:00.000Z%,8003096,8002461,8000315,8004626,8004251,8000441,8002680,8000149,;426
2021-12-18T00:18:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89998;8000048;8000048%2021-12-18T00:18:00.000Z%,8003096,8002461,8000315,8004626,8004251,8000441,8002680,8000149,;426
2021-12-18T00:46:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89997;8000048;8000048%2021-12-18T00:46:00.000Z%,8000036,;426
2021-12-18T01:46:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89999;8000048;8000048%2021-12-18T01:46:00.000Z%,8000036,;426
2021-12-18T05:18:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79287;8000048;8000048%2021-12-18T05:18:00.000Z%,8003096,8002461,8000315,8002801,8001335,8000846,8006206,8006207,8005834,8000263,;426
2021-12-18T06:16:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79289;8000048;8000048%2021-12-18T06:16:00.000Z%,8003096,8002461,8000315,8002801,8001335,8000846,8006206,8006207,8005834,8000263,;426
2021-12-18T06:21:00.000Z;Bielefeld-Brackwede;RE;RE 78;78;52275;8000048;8000048%2021-12-18T06:21:00.000Z%,8000036,8000162,8000233,8000732,8004868,8000252,8004777,8000335,8000279,;602
2021-12-18T07:18:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79291;8000048;8000048%2021-12-18T07:18:00.000Z%,8002461,8000315,8002801,8001335,8000846,8006206,8006207,8005834,8000263,;426
2021-12-18T07:27:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89969;8000048;8000048%2021-12-18T07:27:00.000Z%,8000036,;426
2021-12-18T07:30:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89970;8000048;8000048%2021-12-18T07:30:00.000Z%,8003096,8002461,8000315,8004626,8004251,8000441,8002680,8000149,8001045,8003986,8001558,8005102,8002841,8000263,;426
2021-12-18T07:44:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79284;8000048;8000048%2021-12-18T07:44:00.000Z%,8000036,;426
2021-12-18T08:15:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79293;8000048;8000048%2021-12-18T08:15:00.000Z%,8002461,8000315,8002801,8001335,8000846,8006206,8006207,8005834,8000263,;426
2021-12-18T08:27:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89971;8000048;8000048%2021-12-18T08:27:00.000Z%,8000036,;426
2021-12-18T08:30:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89972;8000048;8000048%2021-12-18T08:30:00.000Z%,8003096,8002461,8000315,8004626,8004251,8000441,8002680,8000149,8001045,8003986,8001558,8005102,8002841,8000263,;426
2021-12-18T08:44:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79286;8000048;8000048%2021-12-18T08:44:00.000Z%,8000036,;426
2021-12-18T09:18:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79295;8000048;8000048%2021-12-18T09:18:00.000Z%,8002461,8000315,8002801,8001335,8000846,8006206,8006207,8005834,8000263,;426
2021-12-18T09:27:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89973;8000048;8000048%2021-12-18T09:27:00.000Z%,8000036,;426
2021-12-18T09:30:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89974;8000048;8000048%2021-12-18T09:30:00.000Z%,8003096,8002461,8000315,8004626,8004251,8000441,8002680,8000149,8001045,8003986,8001558,8005102,8002841,8000263,;426
2021-12-18T09:44:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79288;8000048;8000048%2021-12-18T09:44:00.000Z%,8000036,;426
2021-12-18T10:15:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79297;8000048;8000048%2021-12-18T10:15:00.000Z%,8002461,8000315,8002801,8001335,8000846,8006206,8006207,8005834,8000263,;426
2021-12-18T10:27:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89975;8000048;8000048%2021-12-18T10:27:00.000Z%,8000036,;426
2021-12-18T10:30:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89976;8000048;8000048%2021-12-18T10:30:00.000Z%,8003096,8002461,8000315,8004626,8004251,8000441,8002680,8000149,8001045,8003986,8001558,8005102,8002841,8000263,;426
2021-12-18T10:44:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79290;8000048;8000048%2021-12-18T10:44:00.000Z%,8000036,;426
2021-12-17T19:56:00.000Z;Kaufering;RE;RE 72;72;78965;8000195;8000195%2021-12-17T19:56:00.000Z%0,8000057,8000144,8004927,8000338,8005725,8005607,8000249,;602
2021-12-17T20:03:00.000Z;Kaufering;RE;RE 72;72;78954;8000195;8000195%2021-12-17T20:03:00.000Z%0,8000119,8004158,8000261,;602
2021-12-17T20:15:00.000Z;Kaufering;RB;RB 74;74;57398;8000195;8000195%2021-12-17T20:15:00.000Z%0,8000057,;426
2021-12-17T20:57:00.000Z;Kaufering;RE;RE 70;70;3894;8000195;8000195%2021-12-17T20:57:00.000Z%,8000057,8000194,8000962,8002458,8000197,8003901,8003065,8004584,8005138,8002710,8000387,8000230,;602
2021-12-17T21:02:00.000Z;Kaufering;RE;RE 70;70;3895;8000195;8000195%2021-12-17T21:04:00.000Z%2,8000119,8004158,8098261,;602
2021-12-17T21:02:00.000Z;Kaufering;RE;RE 76;76;7895;8000195;8000195%2021-12-17T21:05:00.000Z%3,8000119,8004158,8098261,;602
2021-12-17T21:56:00.000Z;Kaufering;RE;RE 72;72;78971;8000195;8000195%2021-12-17T21:56:00.000Z%0,8000057,8000144,8004927,8000338,8005725,8005607,8000249,;602
2021-12-17T22:03:00.000Z;Kaufering;RE;RE 72;72;78960;8000195;8000195%2021-12-17T22:03:00.000Z%0,8000119,8004158,8000261,;602
2021-12-17T22:57:00.000Z;Kaufering;RE;RE 70;70;3896;8000195;8000195%2021-12-17T22:57:00.000Z%,8000057,8000194,8000962,8002458,8000197,;602
2021-12-17T23:01:00.000Z;Kaufering;RE;RE 70;70;3897;8000195;8000195%2021-12-17T23:01:00.000Z%,8000119,8004158,8098261,;602
2021-12-17T23:01:00.000Z;Kaufering;RE;RE 76;76;57665;8000195;8000195%2021-12-17T23:01:00.000Z%,8000119,8004158,8098261,;602
2021-12-17T23:56:00.000Z;Kaufering;RE;RE 72;72;78973;8000195;8000195%2021-12-17T23:56:00.000Z%0,8000057,;602
2021-12-18T04:40:00.000Z;Kaufering;RB;RB 74;74;57363;8000195;8000195%2021-12-18T04:40:00.000Z%,8000119,8002141,8004158,8098261,;426
2021-12-18T04:56:00.000Z;Kaufering;RE;RE 70;70;3872;8000195;8000195%2021-12-18T04:56:00.000Z%,8000057,8000194,8002458,8000197,8003901,8003065,8004584,8005138,8002710,8000387,8003693,;602
2021-12-18T04:56:00.000Z;Kaufering;RE;RE 76;76;7872;8000195;8000195%2021-12-18T04:56:00.000Z%,8000057,8000194,8002458,8000197,8003901,8003065,8001004,8005609,8000561,8001995,8003551,8004585,;602
2021-12-18T05:02:00.000Z;Kaufering;RE;RE 70;70;3873;8000195;8000195%2021-12-18T05:02:00.000Z%,8000119,8004158,8098261,;602
2021-12-18T05:15:00.000Z;Kaufering;RB;RB 74;74;57360;8000195;8000195%2021-12-18T05:15:00.000Z%,8000057,;426
2021-12-18T05:44:00.000Z;Kaufering;RB;RB 74;74;57367;8000195;8000195%2021-12-18T05:44:00.000Z%,8000119,8002141,8004158,8098261,;426
2021-12-18T05:56:00.000Z;Kaufering;RE;RE 72;72;78915;8000195;8000195%2021-12-18T05:56:00.000Z%,8000057,8000144,8004927,8000338,8005725,8005607,8000249,;602
2021-12-18T06:03:00.000Z;Kaufering;RE;RE 72;72;78968;8000195;8000195%2021-12-18T06:03:00.000Z%,8000119,8004158,8000261,;602
2021-12-18T06:15:00.000Z;Kaufering;RB;RB 74;74;57362;8000195;8000195%2021-12-18T06:15:00.000Z%,8000057,;426
2021-12-18T06:44:00.000Z;Kaufering;RB;RB 74;74;57371;8000195;8000195%2021-12-18T06:44:00.000Z%,8000119,8002141,8004158,8098261,;426
2021-12-18T06:57:00.000Z;Kaufering;RE;RE 70;70;3874;8000195;8000195%2021-12-18T06:57:00.000Z%,8000057,8000194,8000197,8003065,8004584,8005138,8002710,8000387,8003693,;602
2021-12-18T06:57:00.000Z;Kaufering;RE;RE 76;76;7874;8000195;8000195%2021-12-18T06:57:00.000Z%,8000057,8000194,8000197,8003065,8001004,8005609,8001995,8004585,;602
2021-12-18T07:02:00.000Z;Kaufering;RE;RE 70;70;3875;8000195;8000195%2021-12-18T07:02:00.000Z%,8000119,8004158,8098261,;602
2021-12-18T07:02:00.000Z;Kaufering;RE;RE 76;76;7875;8000195;8000195%2021-12-18T07:02:00.000Z%,8000119,8004158,8098261,;602
2021-12-18T07:15:00.000Z;Kaufering;RB;RB 74;74;57366;8000195;8000195%2021-12-18T07:15:00.000Z%,8000057,;426
2021-12-18T07:57:00.000Z;Kaufering;RE;RE 72;72;78921;8000195;8000195%2021-12-18T07:57:00.000Z%,8000057,8000144,8004927,8000338,8005725,8005607,8000249,;602
2021-12-18T08:03:00.000Z;Kaufering;RE;RE 72;72;78972;8000195;8000195%2021-12-18T08:03:00.000Z%,8000119,8004158,8000261,;602
2021-12-18T08:15:00.000Z;Kaufering;RB;RB 74;74;57368;8000195;8000195%2021-12-18T08:15:00.000Z%,8000057,;426
2021-12-18T08:44:00.000Z;Kaufering;RB;RB 74;74;57379;8000195;8000195%2021-12-18T08:44:00.000Z%,8000119,8002141,8004158,8098261,;426
2021-12-18T08:56:00.000Z;Kaufering;RE;RE 70;70;3876;8000195;8000195%2021-12-18T08:56:00.000Z%,8000057,8000194,8000197,8003065,8004584,8005138,8002710,8000387,8003693,;602
2021-12-18T08:56:00.000Z;Kaufering;RE;RE 76;76;7878;8000195;8000195%2021-12-18T08:56:00.000Z%,8000057,8000194,8000197,8003065,8001004,8005609,8001995,8004585,;602
2021-12-18T09:03:00.000Z;Kaufering;RE;RE 70;70;3877;8000195;8000195%2021-12-18T09:03:00.000Z%,8000119,8004158,8098261,;602
2021-12-18T09:03:00.000Z;Kaufering;RE;RE 76;76;7897;8000195;8000195%2021-12-18T09:03:00.000Z%,8000119,8004158,8098261,;602
2021-12-18T09:44:00.000Z;Kaufering;RB;RB 74;74;57381;8000195;8000195%2021-12-18T09:44:00.000Z%,8000119,8002141,8004158,8098261,;426
2021-12-18T09:56:00.000Z;Kaufering;RE;RE 72;72;78927;8000195;8000195%2021-12-18T09:56:00.000Z%,8000057,8000144,8004927,8000338,8005725,8005607,8000249,;602
2021-12-18T10:03:00.000Z;Kaufering;RE;RE 72;72;78918;8000195;8000195%2021-12-18T10:03:00.000Z%,8000119,8004158,8000261,;602
2021-12-18T10:15:00.000Z;Kaufering;RB;RB 74;74;57370;8000195;8000195%2021-12-18T10:15:00.000Z%,8000057,;426
2021-12-18T10:44:00.000Z;Kaufering;RB;RB 74;74;57383;8000195;8000195%2021-12-18T10:44:00.000Z%,8000119,8002141,8004158,8098261,;426
2021-12-18T10:57:00.000Z;Kaufering;RE;RE 70;70;3880;8000195;8000195%2021-12-18T10:57:00.000Z%,8000057,8000194,8000197,8003065,8004584,8005138,8002710,8000387,8003693,;602
2021-12-18T10:57:00.000Z;Kaufering;RE;RE 76;76;7882;8000195;8000195%2021-12-18T10:57:00.000Z%,8000057,8000194,8000197,8003065,8001004,8005609,8000561,8001995,8003551,8004585,;602
2021-12-18T11:03:00.000Z;Kaufering;RE;RE 70;70;3879;8000195;8000195%2021-12-18T11:03:00.000Z%,8000119,8004158,8098261,;602
2021-12-18T11:03:00.000Z;Kaufering;RE;RE 76;76;7879;8000195;8000195%2021-12-18T11:03:00.000Z%,8000119,8004158,8098261,;602
2021-12-18T11:15:00.000Z;Kaufering;RB;RB 74;74;57372;8000195;8000195%2021-12-18T11:15:00.000Z%,8000057,;426
2021-12-18T11:44:00.000Z;Kaufering;RB;RB 74;74;57385;8000195;8000195%2021-12-18T11:44:00.000Z%,8000119,8002141,8004158,8098261,;426
2021-12-18T11:56:00.000Z;Kaufering;RE;RE 72;72;78933;8000195;8000195%2021-12-18T11:56:00.000Z%,8000057,8000144,8004927,8000338,8005725,8005607,8000249,;602
2021-12-18T12:03:00.000Z;Kaufering;RE;RE 72;72;78924;8000195;8000195%2021-12-18T12:03:00.000Z%,8000119,8004158,8000261,;602
2021-12-18T12:15:00.000Z;Kaufering;RB;RB 74;74;57374;8000195;8000195%2021-12-18T12:15:00.000Z%,8000057,;426
2021-12-18T12:57:00.000Z;Kaufering;RE;RE 70;70;3884;8000195;8000195%2021-12-18T12:57:00.000Z%,8000057,8000194,8000197,8003065,8004584,8005138,8002710,8000387,8003693,;602
2021-12-18T12:57:00.000Z;Kaufering;RE;RE 76;76;7886;8000195;8000195%2021-12-18T12:57:00.000Z%,8000057,8000194,8000197,8003065,8001004,8005609,8000561,8001995,8003551,8004585,;602
2021-12-18T13:03:00.000Z;Kaufering;RE;RE 70;70;3881;8000195;8000195%2021-12-18T13:03:00.000Z%,8000119,8004158,8098261,;602
2021-12-18T13:03:00.000Z;Kaufering;RE;RE 76;76;7883;8000195;8000195%2021-12-18T13:03:00.000Z%,8000119,8004158,8098261,;602
2021-12-18T13:15:00.000Z;Kaufering;RB;RB 74;74;57378;8000195;8000195%2021-12-18T13:15:00.000Z%,8000057,;426
2021-12-18T13:44:00.000Z;Kaufering;RB;RB 74;74;57387;8000195;8000195%2021-12-18T13:44:00.000Z%,8000119,8002141,8004158,8098261,;426
2021-12-18T13:56:00.000Z;Kaufering;RE;RE 72;72;78941;8000195;8000195%2021-12-18T13:56:00.000Z%,8000057,8000144,8004927,8000338,8005725,8005607,8000249,;602
2021-12-18T14:03:00.000Z;Kaufering;RE;RE 72;72;78932;8000195;8000195%2021-12-18T14:03:00.000Z%,8000119,8004158,8000261,;602
2021-12-18T14:44:00.000Z;Kaufering;RB;RB 74;74;57389;8000195;8000195%2021-12-18T14:44:00.000Z%,8000119,8002141,8004158,8098261,;426
2021-12-18T14:57:00.000Z;Kaufering;RE;RE 70;70;3888;8000195;8000195%2021-12-18T14:57:00.000Z%,8000057,8000194,8000197,8003065,8004584,8005138,8002710,8000387,8003693,;602
2021-12-18T14:57:00.000Z;Kaufering;RE;RE 76;76;7888;8000195;8000195%2021-12-18T14:57:00.000Z%,8000057,8000194,8000197,8003065,8001004,8005609,8001995,8004585,;602
2021-12-18T15:03:00.000Z;Kaufering;RE;RE 70;70;3885;8000195;8000195%2021-12-18T15:03:00.000Z%,8000119,8004158,8098261,;602
2021-12-18T15:03:00.000Z;Kaufering;RE;RE 76;76;7887;8000195;8000195%2021-12-18T15:03:00.000Z%,8000119,8004158,8098261,;602
2021-12-18T15:15:00.000Z;Kaufering;RB;RB 74;74;57382;8000195;8000195%2021-12-18T15:15:00.000Z%,8000057,;426
2021-12-18T15:44:00.000Z;Kaufering;RB;RB 74;74;57391;8000195;8000195%2021-12-18T15:44:00.000Z%,8000119,8002141,8004158,8098261,;426
2021-12-18T15:56:00.000Z;Kaufering;RE;RE 72;72;78949;8000195;8000195%2021-12-18T15:56:00.000Z%,8000057,8000144,8004927,8000338,8005725,8005607,8000249,;602
2021-12-18T16:03:00.000Z;Kaufering;RE;RE 72;72;78938;8000195;8000195%2021-12-18T16:03:00.000Z%,8000119,8004158,8000261,;602
2021-12-18T16:15:00.000Z;Kaufering;RB;RB 74;74;57386;8000195;8000195%2021-12-18T16:15:00.000Z%,8000057,;426
2021-12-18T16:44:00.000Z;Kaufering;RB;RB 74;74;57393;8000195;8000195%2021-12-18T16:44:00.000Z%,8000119,8002141,8004158,8098261,;426
2021-12-18T16:57:00.000Z;Kaufering;RE;RE 70;70;3890;8000195;8000195%2021-12-18T16:57:00.000Z%,8000057,8000194,8000197,8003065,8004584,8005138,8002710,8000387,8003693,;602
2021-12-18T16:57:00.000Z;Kaufering;RE;RE 76;76;7890;8000195;8000195%2021-12-18T16:57:00.000Z%,8000057,8000194,8000197,8003065,8001004,8005609,8001995,8004585,;602
2021-12-18T17:03:00.000Z;Kaufering;RE;RE 70;70;3889;8000195;8000195%2021-12-18T17:03:00.000Z%,8000119,8004158,8098261,;602
2021-12-18T17:03:00.000Z;Kaufering;RE;RE 76;76;7891;8000195;8000195%2021-12-18T17:03:00.000Z%,8000119,8004158,8098261,;602
2021-12-18T17:15:00.000Z;Kaufering;RB;RB 74;74;57390;8000195;8000195%2021-12-18T17:15:00.000Z%,8000057,;426
2021-12-18T17:56:00.000Z;Kaufering;RE;RE 72;72;78959;8000195;8000195%2021-12-18T17:56:00.000Z%,8000057,8000144,8004927,8000338,8005725,8005607,8000249,;602
2021-12-18T18:03:00.000Z;Kaufering;RE;RE 72;72;78948;8000195;8000195%2021-12-18T18:03:00.000Z%,8000119,8004158,8000261,;602
2021-12-18T18:15:00.000Z;Kaufering;RB;RB 74;74;57394;8000195;8000195%2021-12-18T18:15:00.000Z%,8000057,;426
2021-12-18T18:44:00.000Z;Kaufering;RB;RB 74;74;57395;8000195;8000195%2021-12-18T18:44:00.000Z%,8000119,8002141,8004158,8098261,;426
2021-12-18T18:57:00.000Z;Kaufering;RE;RE 70;70;3892;8000195;8000195%2021-12-18T18:57:00.000Z%,8000057,8000194,8000197,8003901,8003065,8004584,8005138,8002710,8000387,8003693,;602
2021-12-18T18:57:00.000Z;Kaufering;RE;RE 76;76;7892;8000195;8000195%2021-12-18T18:57:00.000Z%,8000057,8000194,8000197,8003901,8003065,8001004,8005609,8000561,8001995,8003551,8004585,;602
2021-12-18T19:02:00.000Z;Kaufering;RE;RE 70;70;3893;8000195;8000195%2021-12-18T19:02:00.000Z%,8000119,8004158,8098261,;602
2021-12-18T19:02:00.000Z;Kaufering;RE;RE 76;76;7893;8000195;8000195%2021-12-18T19:02:00.000Z%,8000119,8004158,8098261,;602
2021-12-17T20:06:00.000Z;Weiden(Oberpf);RE;RE 41;41;3033;8000204;8000204%2021-12-17T20:06:00.000Z%0,8000540,8004332,;602
2021-12-17T21:15:00.000Z;Weiden(Oberpf);RE;RE 41;41;3034;8000204;8000204%2021-12-17T21:15:00.000Z%,8006266,8002076,8006085,8000269,8001929,8002612,8002794,8000284,;602
2021-12-17T23:09:00.000Z;Weiden(Oberpf);RE;RE 41;41;3039;8000204;8000204%2021-12-17T23:09:00.000Z%,8000540,8004332,;602
2021-12-18T04:06:00.000Z;Weiden(Oberpf);RE;RE 41;41;3000;8000204;8000204%2021-12-18T04:06:00.000Z%,8006266,8002076,8006085,8000269,8001929,8002612,8002794,8000284,;602
2021-12-18T05:10:00.000Z;Weiden(Oberpf);RE;RE 41;41;3002;8000204;8000204%2021-12-18T05:10:00.000Z%,8006266,8002076,8006085,8000269,8001929,8002612,8002794,8000284,;602
2021-12-18T05:57:00.000Z;Weiden(Oberpf);RE;RE 41;41;3004;8000204;8000204%2021-12-18T05:57:00.000Z%,8006266,8002076,8006085,8000269,8001929,8002612,8002794,8000284,;602
2021-12-18T07:06:00.000Z;Weiden(Oberpf);RE;RE 41;41;3006;8000204;8000204%2021-12-18T07:06:00.000Z%,8006266,8002076,8006085,8000269,8001929,8002612,8002794,8000284,;602
2021-12-18T07:30:00.000Z;Weiden(Oberpf);RE;RE 41;41;3545;8000204;8000204%2021-12-18T07:30:00.000Z%,8000540,8004332,;602
2021-12-18T07:56:00.000Z;Weiden(Oberpf);RE;RE 41;41;3009;8000204;8000204%2021-12-18T07:56:00.000Z%,8000540,8004332,;602
2021-12-18T08:06:00.000Z;Weiden(Oberpf);RE;RE 41;41;3008;8000204;8000204%2021-12-18T08:06:00.000Z%,8006266,8002076,8006085,8000269,8001929,8002612,8002794,8000284,;602
2021-12-18T08:56:00.000Z;Weiden(Oberpf);RE;RE 41;41;3011;8000204;8000204%2021-12-18T08:56:00.000Z%,8000540,8004332,;602
2021-12-18T09:06:00.000Z;Weiden(Oberpf);RE;RE 41;41;3010;8000204;8000204%2021-12-18T09:06:00.000Z%,8006266,8002076,8006085,8000269,8001929,8002612,8002794,8000284,;602
2021-12-18T09:56:00.000Z;Weiden(Oberpf);RE;RE 41;41;3013;8000204;8000204%2021-12-18T09:56:00.000Z%,8000540,8004332,;602
2021-12-18T10:06:00.000Z;Weiden(Oberpf);RE;RE 41;41;3012;8000204;8000204%2021-12-18T10:06:00.000Z%,8006266,8002076,8006085,8000269,8001929,8002612,8002794,8000284,;602
2021-12-18T10:56:00.000Z;Weiden(Oberpf);RE;RE 41;41;3015;8000204;8000204%2021-12-18T10:56:00.000Z%,8000540,8004332,;602
2021-12-18T11:06:00.000Z;Weiden(Oberpf);RE;RE 41;41;3014;8000204;8000204%2021-12-18T11:06:00.000Z%,8006266,8002076,8006085,8000269,8001929,8002612,8002794,8000284,;602
2021-12-18T11:56:00.000Z;Weiden(Oberpf);RE;RE 41;41;3005;8000204;8000204%2021-12-18T11:56:00.000Z%,8000540,8004332,;602
2021-12-18T12:06:00.000Z;Weiden(Oberpf);RE;RE 41;41;3016;8000204;8000204%2021-12-18T12:06:00.000Z%,8006266,8002076,8006085,8000269,8001929,8002612,8002794,8000284,;602
