current_station_departure_time;current_station_name;type;name;line;number;current_station;stops;max_capacity
2021-12-22T10:15:00.000Z;Bayreuth Hbf;RE;RE 30;30;3408;8000028;8000028%2021-12-22T10:15:00.000Z%,8001348,8000328,8004759,8004284,8000284,;602
2021-12-22T10:32:00.000Z;Bayreuth Hbf;RE;RE 30;30;3085;8000028;8000028%2021-12-22T10:32:00.000Z%,8004126,8002924,;602
2021-12-22T11:01:00.000Z;Bayreuth Hbf;RE;RE 32;32;3470;8000028;8000028%2021-12-22T11:01:00.000Z%,8001348,8004759,8002794,8000284,;602
2021-12-22T11:02:00.000Z;Bayreuth Hbf;RE;RE 32;32;3485;8000028;8000028%2021-12-22T11:02:00.000Z%,8005895,8000267,8003476,8001289,8002878,8000228,;602
2021-12-22T07:18:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79291;8000048;8000048%2021-12-22T07:18:00.000Z%,8002461,8000315,8002801,8001335,8000846,8006206,8006207,8005834,8000263,;426
2021-12-22T07:27:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89969;8000048;8000048%2021-12-22T07:28:00.000Z%1,8000036,;426
2021-12-22T07:30:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89970;8000048;8000048%2021-12-22T07:30:00.000Z%,8003096,8002461,8000315,8004626,8004251,8000441,8002680,8000149,8001045,8003986,8001558,8005102,8002841,8000263,;426
2021-12-22T07:44:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79284;8000048;8000048%2021-12-22T07:44:00.000Z%,8000036,;426
2021-12-22T08:15:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79293;8000048;8000048%2021-12-22T08:15:00.000Z%,8002461,8000315,8002801,8001335,8000846,8006206,8006207,8005834,8000263,;426
2021-12-22T08:27:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89971;8000048;8000048%2021-12-22T08:27:00.000Z%,8000036,;426
2021-12-22T08:30:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89972;8000048;8000048%2021-12-22T08:30:00.000Z%,8003096,8002461,8000315,8004626,8004251,8000441,8002680,8000149,8001045,8003986,8001558,8005102,8002841,8000263,;426
2021-12-22T08:44:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79286;8000048;8000048%2021-12-22T08:44:00.000Z%,8000036,;426
2021-12-22T09:18:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79295;8000048;8000048%2021-12-22T09:18:00.000Z%,8002461,8000315,8002801,8001335,8000846,8006206,8006207,8005834,8000263,;426
2021-12-22T09:27:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89973;8000048;8000048%2021-12-22T09:27:00.000Z%,8000036,;426
2021-12-22T09:30:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89974;8000048;8000048%2021-12-22T09:30:00.000Z%,8003096,8002461,8000315,8004626,8004251,8000441,8002680,8000149,8001045,8003986,8001558,8005102,8002841,8000263,;426
2021-12-22T09:44:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79288;8000048;8000048%2021-12-22T09:44:00.000Z%,8000036,;426
2021-12-22T10:15:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79297;8000048;8000048%2021-12-22T10:15:00.000Z%,8002461,8000315,8002801,8001335,8000846,8006206,8006207,8005834,8000263,;426
2021-12-22T10:27:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89975;8000048;8000048%2021-12-22T10:27:00.000Z%,8000036,;426
2021-12-22T10:30:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89976;8000048;8000048%2021-12-22T10:30:00.000Z%,8003096,8002461,8000315,8004626,8004251,8000441,8002680,8000149,8001045,8003986,8001558,8005102,8002841,8000263,;426
2021-12-22T10:44:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79290;8000048;8000048%2021-12-22T10:44:00.000Z%,8000036,;426
2021-12-22T11:18:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79301;8000048;8000048%2021-12-22T11:18:00.000Z%,8002461,8000315,8002801,8001335,8000846,8006206,8006207,8005834,8000263,;426
2021-12-22T11:27:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89977;8000048;8000048%2021-12-22T11:27:00.000Z%,8000036,;426
2021-12-22T11:30:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89978;8000048;8000048%2021-12-22T11:30:00.000Z%,8003096,8002461,8000315,8004626,8004251,8000441,8002680,8000149,8001045,8003986,8001558,8005102,8002841,8000263,;426
2021-12-22T11:44:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79292;8000048;8000048%2021-12-22T11:44:00.000Z%,8000036,;426
2021-12-22T12:15:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79303;8000048;8000048%2021-12-22T12:15:00.000Z%,8002461,8000315,8002801,8001335,8000846,8006206,8006207,8005834,8000263,;426
2021-12-22T12:27:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89979;8000048;8000048%2021-12-22T12:27:00.000Z%,8000036,;426
2021-12-22T12:30:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89980;8000048;8000048%2021-12-22T12:30:00.000Z%,8003096,8002461,8000315,8004626,8004251,8000441,8002680,8000149,8001045,8003986,8001558,8005102,8002841,8000263,;426
2021-12-22T12:44:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79294;8000048;8000048%2021-12-22T12:44:00.000Z%,8000036,;426
2021-12-22T13:17:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79305;8000048;8000048%2021-12-22T13:17:00.000Z%,8002461,8000315,8002801,8001335,8000846,8006206,8006207,8005834,8000263,;426
2021-12-22T13:27:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89981;8000048;8000048%2021-12-22T13:27:00.000Z%,8000036,;426
2021-12-22T13:30:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89982;8000048;8000048%2021-12-22T13:30:00.000Z%,8003096,8002461,8000315,8004626,8004251,8000441,8002680,8000149,8001045,8003986,8001558,8005102,8002841,8000263,;426
2021-12-22T07:07:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15506;8006548;8006548%2021-12-22T07:09:00.000Z%2,8004402,8003550,8004395,8002526,8000117,8002532,8006499,8006132,;426
2021-12-22T07:48:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15507;8006548;8006548%2021-12-22T07:49:00.000Z%1,8000150,8000349,8002041,8000105,;426
2021-12-22T08:07:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15508;8006548;8006548%2021-12-22T08:07:00.000Z%,8004402,8003550,8004395,8002526,8000117,8002532,8006499,8006132,;426
2021-12-22T08:48:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15509;8006548;8006548%2021-12-22T08:48:00.000Z%,8000150,8000349,8002041,8000105,;426
2021-12-22T09:07:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15510;8006548;8006548%2021-12-22T09:07:00.000Z%,8004402,8003550,8004395,8002526,8000117,8002532,8006499,8006132,;426
2021-12-22T09:48:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15511;8006548;8006548%2021-12-22T09:48:00.000Z%,8000150,8000349,8002041,8000105,;426
2021-12-22T10:07:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15512;8006548;8006548%2021-12-22T10:07:00.000Z%,8004402,8003550,8004395,8002526,8000117,8002532,8006499,8006132,;426
2021-12-22T10:49:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15513;8006548;8006548%2021-12-22T10:49:00.000Z%,8000150,8000349,8002041,8000105,;426
2021-12-22T11:07:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15514;8006548;8006548%2021-12-22T11:07:00.000Z%,8004402,8003550,8004395,8002526,8000117,8002532,8006499,8006132,;426
2021-12-22T11:48:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15515;8006548;8006548%2021-12-22T11:48:00.000Z%,8000150,8000349,8002041,8000105,;426
2021-12-22T12:07:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15516;8006548;8006548%2021-12-22T12:07:00.000Z%,8004402,8003550,8004395,8002526,8000117,8002532,8006499,8006132,;426
2021-12-22T12:49:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15517;8006548;8006548%2021-12-22T12:49:00.000Z%,8000150,8000349,8002041,8000105,;426
2021-12-22T13:07:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15518;8006548;8006548%2021-12-22T13:07:00.000Z%,8004402,8003550,8004395,8002526,8000117,8002532,8006499,8006132,;426
2021-12-22T13:48:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15519;8006548;8006548%2021-12-22T13:48:00.000Z%,8000150,8000349,8002041,8000105,;426
2021-12-22T14:07:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15520;8006548;8006548%2021-12-22T14:07:00.000Z%,8004402,8003550,8004395,8002526,8000117,8002532,8006499,8006132,;426
2021-12-22T14:49:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15521;8006548;8006548%2021-12-22T14:49:00.000Z%,8000150,8000349,8002041,8000105,;426
2021-12-22T15:07:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15550;8006548;8006548%2021-12-22T15:07:00.000Z%,8004402,8003550,8004395,8002526,8000117,8002532,8006499,8006132,;426
2021-12-22T15:25:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15552;8006548;8006548%2021-12-22T15:25:00.000Z%,8004402,8003550,8004395,8002526,8000117,8002532,8006499,8006132,8005261,;426
2021-12-22T15:48:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15523;8006548;8006548%2021-12-22T15:48:00.000Z%,8000150,8000349,8002041,8000105,;426
2021-12-22T16:07:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15524;8006548;8006548%2021-12-22T16:07:00.000Z%,8004402,8003550,8004395,8002526,8000117,8002532,8006499,8006132,;426
2021-12-22T16:27:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15556;8006548;8006548%2021-12-22T16:27:00.000Z%,8004402,8003550,8004395,8002526,8000117,8002532,8006499,8006132,8005261,;426
2021-12-22T16:49:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15525;8006548;8006548%2021-12-22T16:49:00.000Z%,8000150,8000349,8002041,8000105,;426
2021-12-22T17:06:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15526;8006548;8006548%2021-12-22T17:06:00.000Z%,8004402,8003550,8004395,8002526,8000117,8002532,8006499,8006132,;426
2021-12-22T17:26:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15562;8006548;8006548%2021-12-22T17:26:00.000Z%,8004402,8003550,8004395,8002526,8000117,8002532,8006499,8006132,8005261,;426
2021-12-22T17:48:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15527;8006548;8006548%2021-12-22T17:48:00.000Z%,8000150,8000349,8002041,8000105,;426
2021-12-22T18:07:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15528;8006548;8006548%2021-12-22T18:07:00.000Z%,8004402,8003550,8004395,8002526,8000117,8002532,8006499,8006132,;426
2021-12-22T18:49:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15529;8006548;8006548%2021-12-22T18:49:00.000Z%,8000150,8000349,8002041,8000105,;426
2021-12-22T19:07:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15530;8006548;8006548%2021-12-22T19:07:00.000Z%,8004402,8003550,8004395,8002526,8000117,8002532,8006499,8006132,;426
2021-12-22T19:48:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15531;8006548;8006548%2021-12-22T19:48:00.000Z%,8000150,8000349,8002041,8000105,;426
2021-12-22T20:07:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15532;8006548;8006548%2021-12-22T20:07:00.000Z%,8004402,8003550,8004395,8002526,8000117,8002532,8006499,8006132,;426
2021-12-22T20:49:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15533;8006548;8006548%2021-12-22T20:49:00.000Z%,8000150,8000349,8002041,8000105,;426
2021-12-22T21:07:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15534;8006548;8006548%2021-12-22T21:07:00.000Z%,8004402,8003550,8004395,8002526,8000117,8002532,8006499,8006132,;426
2021-12-22T21:48:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15535;8006548;8006548%2021-12-22T21:48:00.000Z%,8000150,8000349,8002041,8000105,;426
2021-12-22T22:07:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15536;8006548;8006548%2021-12-22T22:07:00.000Z%,8004402,8003550,8004395,8002526,8000117,8002532,8006499,8006132,;426
2021-12-22T23:07:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15538;8006548;8006548%2021-12-22T23:07:00.000Z%,8004402,8003550,8004395,8002526,8000117,8002532,8006499,8006132,8005261,;426
2021-12-23T00:07:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15540;8006548;8006548%2021-12-23T00:07:00.000Z%,8004402,8003550,8004395,8002526,8000117,8002532,8006499,8006132,;426
2021-12-23T03:49:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15501;8006548;8006548%2021-12-23T03:49:00.000Z%,8000150,8000349,8002041,8000105,;426
2021-12-23T04:04:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15500;8006548;8006548%2021-12-23T04:04:00.000Z%,8004402,8003550,8004395,8002526,8000117,8002532,8006499,8006132,;426
2021-12-23T04:51:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15537;8006548;8006548%2021-12-23T04:51:00.000Z%,8000150,8000349,8002041,8000105,;426
2021-12-23T05:04:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15539;8006548;8006548%2021-12-23T05:04:00.000Z%,8000150,8000349,8002041,8000105,;426
2021-12-23T05:05:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15542;8006548;8006548%2021-12-23T05:05:00.000Z%,8004402,8003550,8004395,8002526,8000117,8002532,8006499,8006132,8005261,8005690,8000891,8002010,8004295,8000115,;426
2021-12-23T05:43:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15503;8006548;8006548%2021-12-23T05:43:00.000Z%,8000150,8000349,8002041,8000105,;426
2021-12-23T06:07:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15504;8006548;8006548%2021-12-23T06:07:00.000Z%,8004402,8003550,8004395,8002526,8000117,8002532,8006499,8006132,;426
2021-12-23T06:28:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15541;8006548;8006548%2021-12-23T06:28:00.000Z%,8000150,8002041,8000105,;426
2021-12-23T06:49:00.000Z;Wolfgang(Kr Hanau);RB;RB 51;51;15543;8006548;8006548%2021-12-23T06:49:00.000Z%,8000150,8000349,8002041,8000105,;426
2021-12-22T07:12:00.000Z;Wolfstein;RB;RB 66;66;12954;8006555;8006555%2021-12-22T07:13:00.000Z%1,8004975,8002724,8003739,8000547,;426
2021-12-22T07:48:00.000Z;Wolfstein;RB;RB 66;66;12959;8006555;8006555%2021-12-22T07:48:00.000Z%,8005172,8003429,8004677,8006019,8002858,8003215,8003504,8003151,8000189,;426
2021-12-22T08:12:00.000Z;Wolfstein;RB;RB 66;66;12956;8006555;8006555%2021-12-22T08:12:00.000Z%,8004975,8002724,8003739,8000547,;426
2021-12-22T08:48:00.000Z;Wolfstein;RB;RB 66;66;12961;8006555;8006555%2021-12-22T08:48:00.000Z%,8005172,8003429,8004677,8006019,8002858,8003215,8003504,8003151,8003150,8000189,;426
2021-12-22T09:12:00.000Z;Wolfstein;RB;RB 66;66;12958;8006555;8006555%2021-12-22T09:12:00.000Z%,8004975,8002724,8003739,8000547,;426
2021-12-22T09:48:00.000Z;Wolfstein;RB;RB 66;66;12963;8006555;8006555%2021-12-22T09:48:00.000Z%,8005172,8003429,8004677,8006019,8002858,8003215,8003504,8003151,8000189,;426
2021-12-22T10:12:00.000Z;Wolfstein;RB;RB 66;66;12960;8006555;8006555%2021-12-22T10:12:00.000Z%,8004975,8002724,8003739,8000547,;426
2021-12-22T10:48:00.000Z;Wolfstein;RB;RB 66;66;12965;8006555;8006555%2021-12-22T10:48:00.000Z%,8005172,8003429,8004677,8006019,8002858,8003215,8003504,8003151,8003150,8000189,;426
2021-12-22T11:12:00.000Z;Wolfstein;RB;RB 66;66;12962;8006555;8006555%2021-12-22T11:12:00.000Z%,8004975,8002724,8003739,8000547,;426
2021-12-22T11:48:00.000Z;Wolfstein;RB;RB 66;66;12967;8006555;8006555%2021-12-22T11:48:00.000Z%,8005172,8003429,8004677,8006019,8002858,8003215,8003504,8003151,8000189,;426
2021-12-22T12:12:00.000Z;Wolfstein;RB;RB 66;66;12964;8006555;8006555%2021-12-22T12:12:00.000Z%,8004975,8002724,8003739,8000547,;426
2021-12-22T12:48:00.000Z;Wolfstein;RB;RB 66;66;12969;8006555;8006555%2021-12-22T12:48:00.000Z%,8005172,8003429,8004677,8006019,8002858,8003215,8003504,8003151,8003150,8000189,;426
2021-12-22T13:12:00.000Z;Wolfstein;RB;RB 66;66;12966;8006555;8006555%2021-12-22T13:12:00.000Z%,8004975,8002724,8003739,8000547,;426
2021-12-22T13:48:00.000Z;Wolfstein;RB;RB 66;66;12971;8006555;8006555%2021-12-22T13:48:00.000Z%,8005172,8003429,8004677,8006019,8002858,8003215,8003504,8003151,8000189,;426
2021-12-22T14:12:00.000Z;Wolfstein;RB;RB 66;66;12968;8006555;8006555%2021-12-22T14:12:00.000Z%,8004975,8002724,8003739,8000547,;426
2021-12-22T14:48:00.000Z;Wolfstein;RB;RB 66;66;12973;8006555;8006555%2021-12-22T14:48:00.000Z%,8005172,8003429,8004677,8006019,8002858,8003215,8003504,8003151,8003150,8000189,;426
2021-12-22T15:12:00.000Z;Wolfstein;RB;RB 66;66;12970;8006555;8006555%2021-12-22T15:12:00.000Z%,8004975,8002724,8003739,8000547,;426
2021-12-22T15:48:00.000Z;Wolfstein;RB;RB 66;66;12975;8006555;8006555%2021-12-22T15:48:00.000Z%,8005172,8003429,8004677,8006019,8002858,8003215,8003504,8003151,8003150,8000189,;426
2021-12-22T16:12:00.000Z;Wolfstein;RB;RB 66;66;12974;8006555;8006555%2021-12-22T16:12:00.000Z%,8004975,8002724,8003739,8000547,;426
2021-12-22T16:48:00.000Z;Wolfstein;RB;RB 66;66;12977;8006555;8006555%2021-12-22T16:48:00.000Z%,8005172,8003429,8004677,8006019,8002858,8003215,8003504,8003151,8000189,;426
2021-12-22T16:49:00.000Z;Wolfstein;RB;RB 66;66;12972;8006555;8006555%2021-12-22T16:49:00.000Z%,8004975,8002724,8003739,8000547,;426
2021-12-22T17:13:00.000Z;Wolfstein;RB;RB 66;66;12976;8006555;8006555%2021-12-22T17:13:00.000Z%,8004975,8002724,8003739,8000547,;426
2021-12-22T17:48:00.000Z;Wolfstein;RB;RB 66;66;12979;8006555;8006555%2021-12-22T17:48:00.000Z%,8005172,8003429,8004677,8006019,8002858,8003215,8003504,8003151,8000189,;426
2021-12-22T18:12:00.000Z;Wolfstein;RB;RB 66;66;12978;8006555;8006555%2021-12-22T18:12:00.000Z%,8004975,8002724,8003739,8000547,;426
2021-12-22T18:48:00.000Z;Wolfstein;RB;RB 66;66;12981;8006555;8006555%2021-12-22T18:48:00.000Z%,8005172,8003429,8004677,8006019,8002858,8003215,8003504,8003151,8003150,8000189,;426
2021-12-22T19:12:00.000Z;Wolfstein;RB;RB 66;66;12980;8006555;8006555%2021-12-22T19:12:00.000Z%,8004975,8002724,8003739,8000547,;426
2021-12-22T20:13:00.000Z;Wolfstein;RB;RB 66;66;12982;8006555;8006555%2021-12-22T20:13:00.000Z%,8004975,8002724,8003739,8000547,;426
2021-12-23T04:12:00.000Z;Wolfstein;RB;RB 66;66;12951;8006555;8006555%2021-12-23T04:12:00.000Z%,8005172,8003429,8004677,8006019,8002858,8003215,8003504,8003151,8003150,8000189,;426
2021-12-23T05:10:00.000Z;Wolfstein;RB;RB 66;66;12953;8006555;8006555%2021-12-23T05:10:00.000Z%,8005172,8003429,8004677,8006019,8002858,8003215,8003504,8003151,8003150,8000189,;426
2021-12-23T05:40:00.000Z;Wolfstein;RB;RB 66;66;12955;8006555;8006555%2021-12-23T05:40:00.000Z%,8005172,8003429,8004677,8006019,8002858,8003215,8003504,8003151,8003150,8000189,;426
2021-12-23T06:04:00.000Z;Wolfstein;RB;RB 66;66;12952;8006555;8006555%2021-12-23T06:04:00.000Z%,8004975,8002724,8003739,8000547,;426
2021-12-23T06:48:00.000Z;Wolfstein;RB;RB 66;66;12957;8006555;8006555%2021-12-23T06:48:00.000Z%,8005172,8003429,8004677,8006019,8002858,8003215,8003504,8003151,8003150,8000189,;426
2021-12-22T06:58:00.000Z;Wrist;RE;RE 70;70;21006;8006572;8006572%2021-12-22T07:05:00.000Z%7,8001190,8000271,8001092,8000199,;602
2021-12-22T06:59:00.000Z;Wrist;RE;RE 70;70;21009;8006572;8006572%2021-12-22T07:00:00.000Z%1,8000092,8002548,8002549,;602
2021-12-22T07:58:00.000Z;Wrist;RE;RE 70;70;21008;8006572;8006572%2021-12-22T07:59:00.000Z%1,8001190,8000271,8001092,8000199,;602
2021-12-22T07:59:00.000Z;Wrist;RE;RE 70;70;21011;8006572;8006572%2021-12-22T07:59:00.000Z%,8000092,8002548,8002549,;602
2021-12-22T08:58:00.000Z;Wrist;RE;RE 70;70;21010;8006572;8006572%2021-12-22T08:58:00.000Z%,8001190,8000271,8001092,8000199,;602
2021-12-22T08:59:00.000Z;Wrist;RE;RE 70;70;21013;8006572;8006572%2021-12-22T08:59:00.000Z%,8000092,8002548,8002549,;602
2021-12-22T09:58:00.000Z;Wrist;RE;RE 70;70;21012;8006572;8006572%2021-12-22T09:58:00.000Z%,8001190,8000271,8001092,8000199,;602
2021-12-22T09:59:00.000Z;Wrist;RE;RE 70;70;21015;8006572;8006572%2021-12-22T09:59:00.000Z%,8000092,8002548,8002549,;602
2021-12-22T10:58:00.000Z;Wrist;RE;RE 70;70;21014;8006572;8006572%2021-12-22T10:58:00.000Z%,8001190,8000271,8001092,8000199,;602
2021-12-22T10:59:00.000Z;Wrist;RE;RE 70;70;21017;8006572;8006572%2021-12-22T10:59:00.000Z%,8000092,8002548,8002549,;602
2021-12-22T11:58:00.000Z;Wrist;RE;RE 70;70;21016;8006572;8006572%2021-12-22T11:58:00.000Z%,8001190,8000271,8001092,8000199,;602
2021-12-22T11:59:00.000Z;Wrist;RE;RE 70;70;21019;8006572;8006572%2021-12-22T11:59:00.000Z%,8000092,8002548,8002549,;602
2021-12-22T12:58:00.000Z;Wrist;RE;RE 70;70;21018;8006572;8006572%2021-12-22T12:58:00.000Z%,8001190,8000271,8001092,8000199,;602
2021-12-22T12:59:00.000Z;Wrist;RE;RE 70;70;21021;8006572;8006572%2021-12-22T12:59:00.000Z%,8000092,8002548,8002549,;602
2021-12-22T13:58:00.000Z;Wrist;RE;RE 70;70;21020;8006572;8006572%2021-12-22T13:58:00.000Z%,8001190,8000271,8001092,8000199,;602
2021-12-22T13:59:00.000Z;Wrist;RE;RE 70;70;21023;8006572;8006572%2021-12-22T13:59:00.000Z%,8000092,8002548,8002549,;602
2021-12-22T14:58:00.000Z;Wrist;RE;RE 70;70;21022;8006572;8006572%2021-12-22T14:58:00.000Z%,8001190,8000271,8001092,8000199,;602
2021-12-22T14:59:00.000Z;Wrist;RE;RE 70;70;21025;8006572;8006572%2021-12-22T14:59:00.000Z%,8000092,8002548,8002549,;602
2021-12-22T15:58:00.000Z;Wrist;RE;RE 70;70;21024;8006572;8006572%2021-12-22T15:58:00.000Z%,8001190,8000271,8001092,8000199,;602
2021-12-22T15:59:00.000Z;Wrist;RE;RE 70;70;21027;8006572;8006572%2021-12-22T15:59:00.000Z%,8000092,8002548,8002549,;602
2021-12-22T16:58:00.000Z;Wrist;RE;RE 70;70;21026;8006572;8006572%2021-12-22T16:58:00.000Z%,8001190,8000271,8001092,8000199,;602
2021-12-22T16:59:00.000Z;Wrist;RE;RE 70;70;21029;8006572;8006572%2021-12-22T16:59:00.000Z%,8000092,8002548,8002549,;602
2021-12-22T17:58:00.000Z;Wrist;RE;RE 70;70;21028;8006572;8006572%2021-12-22T17:58:00.000Z%,8001190,8000271,8001092,8000199,;602
2021-12-22T17:59:00.000Z;Wrist;RE;RE 70;70;21031;8006572;8006572%2021-12-22T17:59:00.000Z%,8000092,8002548,8002549,;602
2021-12-22T18:58:00.000Z;Wrist;RE;RE 70;70;21030;8006572;8006572%2021-12-22T18:58:00.000Z%,8001190,8000271,8001092,8000199,;602
2021-12-22T18:59:00.000Z;Wrist;RE;RE 70;70;21033;8006572;8006572%2021-12-22T18:59:00.000Z%,8000092,8002548,8002549,;602
2021-12-22T19:58:00.000Z;Wrist;RE;RE 70;70;21032;8006572;8006572%2021-12-22T19:58:00.000Z%,8001190,8000271,8001092,8000199,;602
2021-12-22T19:59:00.000Z;Wrist;RE;RE 70;70;21035;8006572;8006572%2021-12-22T19:59:00.000Z%,8000092,8002548,8002549,;602
2021-12-22T20:58:00.000Z;Wrist;RE;RE 70;70;21034;8006572;8006572%2021-12-22T20:58:00.000Z%,8001190,8000271,8001092,8000199,;602
2021-12-22T20:59:00.000Z;Wrist;RE;RE 70;70;21037;8006572;8006572%2021-12-22T20:59:00.000Z%,8000092,8002548,8002549,;602
2021-12-22T21:46:00.000Z;Wrist;RE;RE 7;7;21139;8006572;8006572%2021-12-22T21:46:00.000Z%,8000092,8004819,8002548,8002549,;602
