current_station_departure_time;current_station_name;type;name;line;number;current_station;stops;max_capacity
2021-12-22T06:01:00.000Z;Bayreuth Hbf;RE;RE 32;32;59300;8000028;8000028%2021-12-22T06:01:00.000Z%,8005895,8000267,8006017,8003476,8001289,8000228,;602
2021-12-22T06:03:00.000Z;Bayreuth Hbf;RE;RE 32;32;3454;8000028;8000028%2021-12-22T06:03:00.000Z%,8004759,8004284,8002794,8000284,;602
2021-12-22T06:12:00.000Z;Bayreuth Hbf;RE;RE 30;30;3404;8000028;8000028%2021-12-22T06:12:00.000Z%,8001348,8004759,8004284,8002794,8000284,;602
2021-12-21T17:44:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79308;8000048;8000048%2021-12-21T17:44:00.000Z%0,8000036,;426
2021-12-21T18:15:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79315;8000048;8000048%2021-12-21T18:15:00.000Z%,8002461,8000315,8002801,8001335,8000846,8006206,8006207,8005834,8000263,;426
2021-12-21T18:27:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89991;8000048;8000048%2021-12-21T18:27:00.000Z%,8000036,;426
2021-12-21T18:30:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89992;8000048;8000048%2021-12-21T18:30:00.000Z%,8003096,8002461,8000315,8004626,8004251,8000441,8002680,8000149,8001045,8003986,8001558,8005102,8002841,8000263,;426
2021-12-21T18:44:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79310;8000048;8000048%2021-12-21T18:44:00.000Z%0,8000036,;426
2021-12-21T19:15:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79317;8000048;8000048%2021-12-21T19:15:00.000Z%,8002461,8000315,8002801,8001335,8000846,8006206,8006207,8005834,8000263,;426
2021-12-21T19:27:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89993;8000048;8000048%2021-12-21T19:27:00.000Z%,8000036,;426
2021-12-21T19:30:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89994;8000048;8000048%2021-12-21T19:30:00.000Z%,8003096,8002461,8000315,8004626,8004251,8000441,8002680,8000149,8001045,8003986,8001558,8005102,8002841,8000263,;426
2021-12-21T19:44:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79312;8000048;8000048%2021-12-21T19:44:00.000Z%,8000036,;426
2021-12-21T20:18:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79319;8000048;8000048%2021-12-21T20:18:00.000Z%,8002461,8000315,8002801,8001335,8000846,8006206,8006207,8005834,8000263,;426
2021-12-21T20:27:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89995;8000048;8000048%2021-12-21T20:27:00.000Z%,8000036,;426
2021-12-21T20:30:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;90090;8000048;8000048%2021-12-21T20:30:00.000Z%,8003096,8002461,8000315,8004626,8004251,8000441,8002680,8000149,8001045,8003986,8001558,8005102,8002841,8000263,;426
2021-12-21T20:44:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79314;8000048;8000048%2021-12-21T20:44:00.000Z%,8000036,;426
2021-12-21T21:28:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;90085;8000048;8000048%2021-12-21T21:28:00.000Z%,8000036,;426
2021-12-21T21:44:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79316;8000048;8000048%2021-12-21T21:44:00.000Z%,8000036,;426
2021-12-21T22:57:00.000Z;Bielefeld-Brackwede;RE;RE 6;6;89739;8000048;8000048%2021-12-21T22:57:00.000Z%,8000036,;602
2021-12-21T23:10:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89996;8000048;8000048%2021-12-21T23:10:00.000Z%,8003096,8002461,8000315,8004626,8004251,8000441,8002680,8000149,;426
2021-12-22T00:46:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89997;8000048;8000048%2021-12-22T00:46:00.000Z%,8000036,;426
2021-12-22T04:27:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89963;8000048;8000048%2021-12-22T04:27:00.000Z%,8000036,;426
2021-12-22T04:30:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89964;8000048;8000048%2021-12-22T04:30:00.000Z%,8003096,8002461,8000315,8004626,8004251,8000441,8002680,8000149,8001045,8003986,8001558,8005102,8002841,8000263,;426
2021-12-22T05:18:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79287;8000048;8000048%2021-12-22T05:18:00.000Z%,8003096,8002461,8000315,8002801,8001335,8000846,8006206,8006207,8005834,8000263,;426
2021-12-22T05:21:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79280;8000048;8000048%2021-12-22T05:21:00.000Z%,8000036,;426
2021-12-22T05:27:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89965;8000048;8000048%2021-12-22T05:27:00.000Z%,8000036,8001118,8000162,;426
2021-12-22T05:30:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89966;8000048;8000048%2021-12-22T05:30:00.000Z%,8003096,8002461,8000315,8004626,8004251,8000441,8002680,8000149,8001045,8003986,8001558,8005102,8002841,8000263,;426
2021-12-22T06:16:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79289;8000048;8000048%2021-12-22T06:16:00.000Z%,8003096,8002461,8000315,8002801,8001335,8000846,8006206,8006207,8005834,8000263,;426
2021-12-22T06:21:00.000Z;Bielefeld-Brackwede;RE;RE 78;78;52275;8000048;8000048%2021-12-22T06:21:00.000Z%,8000036,8000162,8000233,8000732,8004868,8000252,8004777,8000335,8000279,;602
2021-12-22T06:27:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89967;8000048;8000048%2021-12-22T06:27:00.000Z%,8000036,;426
2021-12-22T06:30:00.000Z;Bielefeld-Brackwede;RB;RB 69;69;89968;8000048;8000048%2021-12-22T06:30:00.000Z%,8003096,8002461,8000315,8004626,8004251,8000441,8002680,8000149,8001045,8003986,8001558,8005102,8002841,8000263,;426
2021-12-22T06:43:00.000Z;Bielefeld-Brackwede;RB;RB 67;67;79282;8000048;8000048%2021-12-22T06:43:00.000Z%,8000036,;426
2021-12-21T17:56:00.000Z;Kaufering;RE;RE 72;72;78959;8000195;8000195%2021-12-21T17:56:00.000Z%0,8000057,8000144,8004927,8000338,8005725,8005607,8000249,;602
2021-12-21T18:03:00.000Z;Kaufering;RE;RE 72;72;78948;8000195;8000195%2021-12-21T18:03:00.000Z%0,8000119,8004158,8000261,;602
2021-12-21T18:15:00.000Z;Kaufering;RB;RB 74;74;57396;8000195;8000195%2021-12-21T18:15:00.000Z%0,8000057,;426
2021-12-21T18:44:00.000Z;Kaufering;RB;RB 74;74;57395;8000195;8000195%2021-12-21T18:44:00.000Z%,8000119,8002141,8004158,8098261,;426
2021-12-21T18:57:00.000Z;Kaufering;RE;RE 70;70;3892;8000195;8000195%2021-12-21T18:57:00.000Z%,8000057,8000194,8000197,8003901,8003065,8004584,8005138,8002710,8000387,8003693,;602
2021-12-21T18:57:00.000Z;Kaufering;RE;RE 76;76;7892;8000195;8000195%2021-12-21T18:57:00.000Z%,8000057,8000194,8000197,8003901,8003065,8001004,8005609,8000561,8001995,8003551,8004585,;602
2021-12-21T19:02:00.000Z;Kaufering;RE;RE 70;70;3893;8000195;8000195%2021-12-21T19:06:00.000Z%4,8000119,8004158,8098261,;602
2021-12-21T19:02:00.000Z;Kaufering;RE;RE 76;76;7893;8000195;8000195%2021-12-21T19:06:00.000Z%4,8000119,8004158,8098261,;602
2021-12-21T19:56:00.000Z;Kaufering;RE;RE 72;72;78965;8000195;8000195%2021-12-21T19:56:00.000Z%0,8000057,8000144,8004927,8000338,8005725,8005607,8000249,;602
2021-12-21T20:03:00.000Z;Kaufering;RE;RE 72;72;78954;8000195;8000195%2021-12-21T20:03:00.000Z%0,8000119,8004158,8000261,;602
2021-12-21T20:15:00.000Z;Kaufering;RB;RB 74;74;57398;8000195;8000195%2021-12-21T20:15:00.000Z%,8000057,;426
2021-12-21T20:57:00.000Z;Kaufering;RE;RE 70;70;3894;8000195;8000195%2021-12-21T20:57:00.000Z%,8000057,8000194,8000962,8002458,8000197,8003901,8003065,8004584,8005138,8002710,8000387,8000230,;602
2021-12-21T21:02:00.000Z;Kaufering;RE;RE 70;70;3895;8000195;8000195%2021-12-21T21:02:00.000Z%,8000119,8004158,8098261,;602
2021-12-21T21:02:00.000Z;Kaufering;RE;RE 76;76;7895;8000195;8000195%2021-12-21T21:02:00.000Z%,8000119,8004158,8098261,;602
2021-12-21T21:56:00.000Z;Kaufering;RE;RE 72;72;78971;8000195;8000195%2021-12-21T21:56:00.000Z%0,8000057,8000144,8004927,8000338,8005725,8005607,8000249,;602
2021-12-21T22:03:00.000Z;Kaufering;RE;RE 72;72;78960;8000195;8000195%2021-12-21T22:03:00.000Z%0,8000119,8004158,8000261,;602
2021-12-21T22:57:00.000Z;Kaufering;RE;RE 70;70;3896;8000195;8000195%2021-12-21T22:57:00.000Z%,8000057,8000194,8000962,8002458,8000197,;602
2021-12-21T23:01:00.000Z;Kaufering;RE;RE 70;70;3897;8000195;8000195%2021-12-21T23:05:00.000Z%4,8000119,8004158,8098261,;602
2021-12-21T23:56:00.000Z;Kaufering;RE;RE 72;72;78973;8000195;8000195%2021-12-21T23:56:00.000Z%,8000057,;602
2021-12-22T03:44:00.000Z;Kaufering;RB;RB 74;74;57361;8000195;8000195%2021-12-22T03:44:00.000Z%,8000119,8002141,8004158,8098261,;426
2021-12-22T04:15:00.000Z;Kaufering;RB;RB 74;74;57358;8000195;8000195%2021-12-22T04:15:00.000Z%,8000057,;426
2021-12-22T04:30:00.000Z;Kaufering;RE;RE 72;72;78900;8000195;8000195%2021-12-22T04:30:00.000Z%,8000119,8004158,8000261,;602
2021-12-22T04:44:00.000Z;Kaufering;RB;RB 74;74;57365;8000195;8000195%2021-12-22T04:44:00.000Z%,8000119,8004158,8098261,;426
2021-12-22T04:56:00.000Z;Kaufering;RE;RE 70;70;3872;8000195;8000195%2021-12-22T04:56:00.000Z%,8000057,8000194,8002458,8000197,8003901,8003065,8004584,8005138,8002710,8000387,8003693,;602
2021-12-22T05:03:00.000Z;Kaufering;RE;RE 70;70;3871;8000195;8000195%2021-12-22T05:03:00.000Z%,8004158,8000261,;602
2021-12-22T05:15:00.000Z;Kaufering;RB;RB 74;74;57360;8000195;8000195%2021-12-22T05:15:00.000Z%,8000057,;426
2021-12-22T05:23:00.000Z;Kaufering;RE;RE 72;72;78902;8000195;8000195%2021-12-22T05:23:00.000Z%,8000119,8004158,8000261,;602
2021-12-22T05:29:00.000Z;Kaufering;RE;RE 72;72;78913;8000195;8000195%2021-12-22T05:29:00.000Z%,8000057,8000144,8004927,8000338,8005725,8005607,8000249,;602
2021-12-22T05:44:00.000Z;Kaufering;RB;RB 74;74;57369;8000195;8000195%2021-12-22T05:44:00.000Z%,8000119,8004158,8098261,;426
2021-12-22T05:56:00.000Z;Kaufering;RE;RE 72;72;78915;8000195;8000195%2021-12-22T05:56:00.000Z%,8000057,8000144,8004927,8000338,8005725,8005607,8000249,;602
2021-12-22T06:03:00.000Z;Kaufering;RE;RE 72;72;78904;8000195;8000195%2021-12-22T06:03:00.000Z%0,8000119,8004158,8000261,;602
2021-12-22T06:15:00.000Z;Kaufering;RB;RB 74;74;57362;8000195;8000195%2021-12-22T06:15:00.000Z%,8000057,;426
2021-12-22T06:23:00.000Z;Kaufering;RE;RE 72;72;78906;8000195;8000195%2021-12-22T06:23:00.000Z%,8000119,8004158,8000261,;602
2021-12-22T06:44:00.000Z;Kaufering;RB;RB 74;74;57373;8000195;8000195%2021-12-22T06:44:00.000Z%,8000119,8004158,8098261,;426
2021-12-22T06:57:00.000Z;Kaufering;RE;RE 70;70;3874;8000195;8000195%2021-12-22T06:57:00.000Z%,8000057,8000194,8000197,8003065,8004584,8005138,8002710,8000387,8003693,;602
2021-12-22T06:57:00.000Z;Kaufering;RE;RE 76;76;7874;8000195;8000195%2021-12-22T06:57:00.000Z%,8000057,8000194,8000197,8003065,8001004,8005609,8001995,8004585,;602
2021-12-22T07:03:00.000Z;Kaufering;RE;RE 70;70;3875;8000195;8000195%2021-12-22T07:03:00.000Z%,8004158,8098261,;602
2021-12-22T07:03:00.000Z;Kaufering;RE;RE 76;76;7875;8000195;8000195%2021-12-22T07:03:00.000Z%,8004158,8098261,;602
2021-12-22T07:15:00.000Z;Kaufering;RB;RB 74;74;57364;8000195;8000195%2021-12-22T07:15:00.000Z%,8000057,;426
2021-12-22T07:57:00.000Z;Kaufering;RE;RE 72;72;78921;8000195;8000195%2021-12-22T07:57:00.000Z%,8000057,8000144,8004927,8000338,8005725,8005607,8000249,;602
2021-12-22T08:03:00.000Z;Kaufering;RE;RE 72;72;78912;8000195;8000195%2021-12-22T08:03:00.000Z%,8000119,8004158,8000261,;602
2021-12-22T08:15:00.000Z;Kaufering;RB;RB 74;74;57368;8000195;8000195%2021-12-22T08:15:00.000Z%,8000057,;426
2021-12-22T08:44:00.000Z;Kaufering;RB;RB 74;74;57379;8000195;8000195%2021-12-22T08:44:00.000Z%,8000119,8002141,8004158,8098261,;426
2021-12-22T08:56:00.000Z;Kaufering;RE;RE 70;70;3876;8000195;8000195%2021-12-22T08:56:00.000Z%,8000057,8000194,8000197,8003065,8004584,8005138,8002710,8000387,8003693,;602
2021-12-22T08:56:00.000Z;Kaufering;RE;RE 76;76;7876;8000195;8000195%2021-12-22T08:56:00.000Z%,8000057,8000194,8000197,8003065,8001004,8005609,8000561,8001995,8003551,8004585,;602
2021-12-22T09:03:00.000Z;Kaufering;RE;RE 70;70;3877;8000195;8000195%2021-12-22T09:03:00.000Z%,8000119,8004158,8098261,;602
2021-12-22T09:03:00.000Z;Kaufering;RE;RE 76;76;7877;8000195;8000195%2021-12-22T09:03:00.000Z%,8000119,8004158,8098261,;602
2021-12-22T09:44:00.000Z;Kaufering;RB;RB 74;74;57381;8000195;8000195%2021-12-22T09:44:00.000Z%,8000119,8002141,8004158,8098261,;426
2021-12-22T09:56:00.000Z;Kaufering;RE;RE 72;72;78927;8000195;8000195%2021-12-22T09:56:00.000Z%,8000057,8000144,8004927,8000338,8005725,8005607,8000249,;602
2021-12-22T10:03:00.000Z;Kaufering;RE;RE 72;72;78918;8000195;8000195%2021-12-22T10:03:00.000Z%,8000119,8004158,8000261,;602
2021-12-22T10:15:00.000Z;Kaufering;RB;RB 74;74;57370;8000195;8000195%2021-12-22T10:15:00.000Z%,8000057,;426
2021-12-22T10:44:00.000Z;Kaufering;RB;RB 74;74;57383;8000195;8000195%2021-12-22T10:44:00.000Z%,8000119,8002141,8004158,8098261,;426
2021-12-22T10:57:00.000Z;Kaufering;RE;RE 70;70;3880;8000195;8000195%2021-12-22T10:57:00.000Z%,8000057,8000194,8000197,8003065,8004584,8005138,8002710,8000387,8003693,;602
2021-12-22T10:57:00.000Z;Kaufering;RE;RE 76;76;7880;8000195;8000195%2021-12-22T10:57:00.000Z%,8000057,8000194,8000197,8003065,8001004,8005609,8000561,8001995,8003551,8004585,;602
2021-12-22T11:03:00.000Z;Kaufering;RE;RE 70;70;3879;8000195;8000195%2021-12-22T11:03:00.000Z%,8000119,8004158,8098261,;602
2021-12-22T11:03:00.000Z;Kaufering;RE;RE 76;76;7879;8000195;8000195%2021-12-22T11:03:00.000Z%,8000119,8004158,8098261,;602
2021-12-22T11:15:00.000Z;Kaufering;RB;RB 74;74;57372;8000195;8000195%2021-12-22T11:15:00.000Z%,8000057,;426
2021-12-22T11:44:00.000Z;Kaufering;RB;RB 74;74;57385;8000195;8000195%2021-12-22T11:44:00.000Z%,8000119,8002141,8004158,8098261,;426
2021-12-22T11:56:00.000Z;Kaufering;RE;RE 72;72;78933;8000195;8000195%2021-12-22T11:56:00.000Z%,8000057,8000144,8004927,8000338,8005725,8005607,8000249,;602
2021-12-22T12:03:00.000Z;Kaufering;RE;RE 72;72;78924;8000195;8000195%2021-12-22T12:03:00.000Z%,8000119,8004158,8000261,;602
2021-12-22T12:15:00.000Z;Kaufering;RB;RB 74;74;57374;8000195;8000195%2021-12-22T12:15:00.000Z%,8000057,;426
2021-12-22T12:57:00.000Z;Kaufering;RE;RE 70;70;3884;8000195;8000195%2021-12-22T12:57:00.000Z%,8000057,8000194,8000197,8003065,8004584,8005138,8002710,8000387,8003693,;602
2021-12-22T12:57:00.000Z;Kaufering;RE;RE 76;76;7884;8000195;8000195%2021-12-22T12:57:00.000Z%,8000057,8000194,8000197,8003065,8001004,8005609,8001995,8004585,;602
2021-12-22T13:03:00.000Z;Kaufering;RE;RE 70;70;3881;8000195;8000195%2021-12-22T13:03:00.000Z%,8000119,8004158,8098261,;602
2021-12-22T13:03:00.000Z;Kaufering;RE;RE 76;76;7881;8000195;8000195%2021-12-22T13:03:00.000Z%,8000119,8004158,8098261,;602
2021-12-22T13:15:00.000Z;Kaufering;RB;RB 74;74;57378;8000195;8000195%2021-12-22T13:15:00.000Z%,8000057,;426
2021-12-22T13:44:00.000Z;Kaufering;RB;RB 74;74;57387;8000195;8000195%2021-12-22T13:44:00.000Z%,8000119,8002141,8004158,8098261,;426
2021-12-22T13:56:00.000Z;Kaufering;RE;RE 72;72;78941;8000195;8000195%2021-12-22T13:56:00.000Z%,8000057,8000144,8004927,8000338,8005725,8005607,8000249,;602
2021-12-22T14:03:00.000Z;Kaufering;RE;RE 72;72;78932;8000195;8000195%2021-12-22T14:03:00.000Z%,8000119,8004158,8000261,;602
2021-12-21T17:56:00.000Z;Weiden(Oberpf);RE;RE 41;41;3029;8000204;8000204%2021-12-21T17:56:00.000Z%0,8000540,8004332,;602
2021-12-21T18:06:00.000Z;Weiden(Oberpf);RE;RE 41;41;3028;8000204;8000204%2021-12-21T18:06:00.000Z%0,8006266,8002076,8006085,8000269,8001929,8002612,8002794,8000284,;602
2021-12-21T18:53:00.000Z;Weiden(Oberpf);RE;RE 41;41;3031;8000204;8000204%2021-12-21T18:53:00.000Z%0,8000540,8004332,;602
2021-12-21T19:03:00.000Z;Weiden(Oberpf);RE;RE 41;41;3030;8000204;8000204%2021-12-21T19:03:00.000Z%,8001932,8006266,8002076,8006085,8000269,8001929,8002612,8002794,8000284,;602
2021-12-21T20:06:00.000Z;Weiden(Oberpf);RE;RE 41;41;3033;8000204;8000204%2021-12-21T20:06:00.000Z%,8000540,8004332,;602
2021-12-21T21:15:00.000Z;Weiden(Oberpf);RE;RE 41;41;3034;8000204;8000204%2021-12-21T21:15:00.000Z%,8006266,8002076,8006085,8000269,8001929,8002612,8002794,8000284,;602
2021-12-22T03:08:00.000Z;Weiden(Oberpf);RE;RE 41;41;3584;8000204;8000204%2021-12-22T03:08:00.000Z%,8006266,8002076,8006085,8000269,8001929,8002612,8002794,8000284,;602
2021-12-22T04:06:00.000Z;Weiden(Oberpf);RE;RE 41;41;3000;8000204;8000204%2021-12-22T04:06:00.000Z%,8006266,8002076,8006085,8000269,8001929,8002612,8002794,8000284,;602
2021-12-22T04:46:00.000Z;Weiden(Oberpf);RE;RE 41;41;3001;8000204;8000204%2021-12-22T04:46:00.000Z%,8000540,8004332,;602
2021-12-22T05:10:00.000Z;Weiden(Oberpf);RE;RE 41;41;3002;8000204;8000204%2021-12-22T05:10:00.000Z%,8006266,8002076,8006085,8000269,8001929,8002612,8002794,8000284,;602
2021-12-22T05:52:00.000Z;Weiden(Oberpf);RE;RE 41;41;3003;8000204;8000204%2021-12-22T05:52:00.000Z%,8000540,8004332,;602
2021-12-22T05:57:00.000Z;Weiden(Oberpf);RE;RE 41;41;3004;8000204;8000204%2021-12-22T05:57:00.000Z%,8006266,8002076,8006085,8000269,8001929,8002612,8002794,8000284,;602
2021-12-22T07:06:00.000Z;Weiden(Oberpf);RE;RE 41;41;3006;8000204;8000204%2021-12-22T07:06:00.000Z%,8006266,8002076,8006085,8000269,8001929,8002612,8002794,8000284,;602
2021-12-22T07:56:00.000Z;Weiden(Oberpf);RE;RE 41;41;3009;8000204;8000204%2021-12-22T07:56:00.000Z%,8000540,8004332,;602
2021-12-22T08:06:00.000Z;Weiden(Oberpf);RE;RE 41;41;3008;8000204;8000204%2021-12-22T08:06:00.000Z%,8006266,8002076,8006085,8000269,8001929,8002612,8002794,8000284,;602
2021-12-22T08:56:00.000Z;Weiden(Oberpf);RE;RE 41;41;3011;8000204;8000204%2021-12-22T08:56:00.000Z%,8000540,8004332,;602
2021-12-22T09:06:00.000Z;Weiden(Oberpf);RE;RE 41;41;3010;8000204;8000204%2021-12-22T09:06:00.000Z%,8006266,8002076,8006085,8000269,8001929,8002612,8002794,8000284,;602
2021-12-22T09:56:00.000Z;Weiden(Oberpf);RE;RE 41;41;3013;8000204;8000204%2021-12-22T09:56:00.000Z%,8000540,8004332,;602
2021-12-21T17:37:00.000Z;Landshut(Bay)Hbf;RB;RB 33;33;59263;8000217;8000217%2021-12-21T17:37:00.000Z%0,8002457,8001203,8004084,8003528,8003905,8002078,8004147,8004155,8000261,;426
2021-12-21T17:37:00.000Z;Landshut(Bay)Hbf;RB;RB 45;45;27131;8000217;8000217%2021-12-21T17:37:00.000Z%0,8003514,8002211,8006084,8000451,8001678,8000720,8000258,8005923,8002184,8084066,8006422,8003263,8003584,8000108,8102045,8102052,8100002,;426
2021-12-21T17:48:00.000Z;Landshut(Bay)Hbf;RE;RE 3;3;4081;8000217;8000217%2021-12-21T17:49:00.000Z%1,8004084,8002078,8000261,;602
2021-12-21T17:59:00.000Z;Landshut(Bay)Hbf;RE;RE 22;22;57931;8000217;8000217%2021-12-21T18:02:00.000Z%3,8004084,8002078,8004168,;602
2021-12-21T18:02:00.000Z;Landshut(Bay)Hbf;RE;RE 22;22;57932;8000217;8000217%2021-12-21T18:03:00.000Z%1,8001835,8001679,8002506,8003357,8004592,8000309,;602
2021-12-21T18:15:00.000Z;Landshut(Bay)Hbf;RE;RE 3;3;4084;8000217;8000217%2021-12-21T18:16:00.000Z%1,8006537,8001466,8003506,8006181,8000301,8004700,8006086,8000298,;602
2021-12-21T18:29:00.000Z;Landshut(Bay)Hbf;RE;RE 50;50;4865;8000217;8000217%2021-12-21T18:30:00.000Z%1,8004084,8002078,8000261,;602
2021-12-21T18:37:00.000Z;Landshut(Bay)Hbf;RB;RB 44;44;27133;8000217;8000217%2021-12-21T18:37:00.000Z%,8003514,8002211,8006084,8000451,8001678,8000720,8000258,8006164,8003122,8002189,8005614,8006220,8004928,8005194,8005327,8005173,8000320,;426
2021-12-21T18:48:00.000Z;Landshut(Bay)Hbf;RE;RE 3;3;4083;8000217;8000217%2021-12-21T18:48:00.000Z%0,8004084,8002078,8000261,;602
2021-12-21T18:59:00.000Z;Landshut(Bay)Hbf;RE;RE 22;22;57933;8000217;8000217%2021-12-21T18:59:00.000Z%,8004084,8002078,8004168,;602
2021-12-21T19:02:00.000Z;Landshut(Bay)Hbf;RE;RE 22;22;57934;8000217;8000217%2021-12-21T19:02:00.000Z%,8000688,8001679,8002506,8003357,8004592,8000309,;602
2021-12-21T19:11:00.000Z;Landshut(Bay)Hbf;RB;RB 33;33;59267;8000217;8000217%2021-12-21T19:11:00.000Z%,8002457,8001203,8004084,8003528,8003905,8002078,;426
2021-12-21T19:15:00.000Z;Landshut(Bay)Hbf;RE;RE 3;3;4086;8000217;8000217%2021-12-21T19:15:00.000Z%,8006537,8001466,8003506,8006181,8000301,8004700,8006086,8000298,;602
2021-12-21T19:30:00.000Z;Landshut(Bay)Hbf;RE;RE 50;50;4866;8000217;8000217%2021-12-21T19:30:00.000Z%,8001835,8000688,8001679,8000309,8000882,8004755,8004305,8000284,;602
2021-12-21T19:37:00.000Z;Landshut(Bay)Hbf;RB;RB 45;45;27135;8000217;8000217%2021-12-21T19:37:00.000Z%,8003514,8002211,8006084,8000451,8001678,8000720,8000258,8005923,8002184,8084066,8006422,8003263,8003584,8000108,8102063,8102045,8102048,8102052,8100002,;426
2021-12-21T19:48:00.000Z;Landshut(Bay)Hbf;RE;RE 3;3;4085;8000217;8000217%2021-12-21T19:48:00.000Z%,8004084,8002078,8000261,;602
2021-12-21T19:59:00.000Z;Landshut(Bay)Hbf;RE;RE 22;22;57935;8000217;8000217%2021-12-21T19:59:00.000Z%,8004084,8002078,8004168,;602
2021-12-21T20:02:00.000Z;Landshut(Bay)Hbf;RE;RE 22;22;57936;8000217;8000217%2021-12-21T20:02:00.000Z%,8001835,8001679,8002506,8003357,8004592,8000309,;602
2021-12-21T20:15:00.000Z;Landshut(Bay)Hbf;RE;RE 3;3;4088;8000217;8000217%2021-12-21T20:15:00.000Z%,8006537,8001466,8003506,8006181,8000301,8004700,8006086,8000298,;602
2021-12-21T20:37:00.000Z;Landshut(Bay)Hbf;RB;RB 44;44;27137;8000217;8000217%2021-12-21T20:37:00.000Z%,8003514,8002211,8006084,8000451,8001678,8000720,8000258,8006164,8003122,8002189,8005614,8006220,8004928,8005194,8005327,8005173,8000320,;426
