rki_ags;population;incidence;cases_100k;cases_week
06440;310353;255.83770738481664;6147.838106929851;794
09182;100183;582.9332321851012;9784.095105956101;584
07319;83459;470.88989803376506;7729.543847877401;393
08231;126016;681.6594718131031;10563.737938039614;859
09777;141907;952.7366514689198;9820.516253602711;1352
07317;40176;363.40103544404616;4975.607327757865;146
01055;201487;159.81179927240964;2382.784000952915;322
05770;310270;403.51951526090176;7610.468301801657;1252
09178;180313;529.0799886863398;7689.961344994538;954
05111;620523;279.4416967622473;6459.712210506299;1734
01057;129353;123.69253129034502;1866.9841441636452;160
09472;103679;464.8964592636889;6923.292084221492;482
09362;152270;507.6508832994024;8404.80725027911;773
09186;129128;632.7055324948888;7681.5253082213;817
01062;244989;186.53898746474331;4156.104967978154;457
05112;495885;267.40070782540306;7806.2453996390295;1326
09473;86571;785.4824363816983;8257.961673077589;680
05378;283275;232.6361309681405;5578.324949254258;659
05162;452001;254.4242158756286;5922.332030238871;1150
09672;103169;426.4846998613925;6045.420620535238;440
09671;174658;385.324462664178;6670.750838782077;673
10042;103471;447.46837278077913;5176.329599597955;463
03102;103866;438.0644291683515;7647.353320624652;455
09278;101745;740.0855078873655;10110.570544007076;753
03254;275464;251.21249963697616;4596.607905207214;692
05766;346970;235.17883390494856;7247.024238406778;816
07338;154754;372.84981325199993;6722.281815009628;577
09479;71974;293.16141940145053;8990.746658515574;211
08221;158741;236.86382220094367;4791.4527437776005;376
08237;118364;718.9686053191849;7415.261397046399;851
01058;274765;92.07868542208796;2275.762924681091;253
09565;41056;523.6749805144193;8595.57677318784;215
09662;53319;528.8921397625611;9623.211238020218;282
09373;135225;684.0451100018488;9342.207432057683;925
07318;50741;476.93186969117676;8630.101889990343;242
07140;103401;318.17874101797855;5507.683678107562;329
09763;68940;670.147954743255;8926.602843051929;462
01051;133251;84.05190204951558;2420.994964390511;112
07232;100055;217.88016590875017;4756.383988806157;218
09478;66722;668.4451904918918;8048.319894487575;446
09190;136134;963.0217285909472;7238.456226952855;1311
09475;94522;498.2966928334144;9070.904128139482;471
08317;432580;600.3513800915438;7587.0359239909385;2597
05762;139729;196.80953846374052;5124.204710546845;275
05566;448197;254.129322596983;5474.155337942913;1139
09476;66355;846.9595358300053;10131.866475774244;562
08437;130946;522.3527255509905;7808.562308127013;684
08417;189862;641.5185766504093;7871.5066732679525;1218
01002;246601;129.76427508404265;3638.265862668846;320
10041;327502;468.699427789754;6918.4310324822445;1535
06436;239264;259.96388926039856;5590.477464223619;622
01059;202647;114.4847937546571;2116.4882776453637;232
09176;133169;564.6959878049696;6971.592487741141;752
08316;166862;409.9195742589685;5975.5966007838815;684
07211;110674;179.80736216274823;3682.888483293276;199
08325;140166;781.9299972889288;9368.177732117632;1096
08416;228471;374.22692595559175;6381.991587553782;855
03251;218072;149.95047507245314;4287.1161818115115;327
05370;256458;351.3245833625779;6483.712732689173;901
08435;217901;817.3436560639924;6894.874277768344;1781
07231;112685;237.83112215467898;4187.780094954963;268
09575;101272;261.6715380361798;6830.12086262738;265
08117;258781;556.0686449159714;8132.745448854436;1439
08421;126405;468.33590443416006;7732.289070843716;592
09375;194275;513.1900656286192;7440.4838502123275;997
07138;183131;255.00870961224481;6307.506648246337;467
05978;393618;204.25895157233663;6186.7089411561465;804
09576;127168;537.871162556618;7473.578258681429;684
09179;218740;465.8498674225108;7213.586906830026;1019
09477;71428;271.60217281738255;7581.060648485189;194
09563;128223;600.5162880294487;9408.608439983467;770
06633;237007;213.91773238765103;4740.788246760644;507
09371;102998;572.8266568282879;7460.339035709432;590
09275;193454;1110.3414765267196;12146.039885450804;2148
09775;175823;770.0926499945969;8078.010271693692;1354
05170;460113;283.4086409208173;5353.902193591574;1304
07312;99662;288.9767413858843;5398.246071722422;288
05962;408662;325.4523297982195;7088.74326460498;1330
03155;131772;215.5237835048417;3159.244756093859;284
08127;197860;521.5809157990499;8164.358637420398;1032
09678;115652;685.6777228236434;7412.75550790302;793
08126;112765;632.2883873542322;7907.595441848091;713
08337;171237;492.30014541249847;6486.9157950676545;843
08118;544971;430.8486139629448;7587.743201014366;2348
06433;275807;261.7772572849855;7317.073170731707;722
09279;97244;992.3491423635392;12122.08465303772;965
07331;130715;383.27659411697203;5978.655854339594;501
09174;155117;437.73409748770285;8668.94021931832;679
09177;138891;681.8296361895299;9248.259426456718;947
07131;130479;282.8041294001334;5360.249542071904;369
08415;287497;391.30843104449787;7877.647418929589;1125
08426;202250;743.1396786155748;8340.667490729295;1503
09776;82085;598.1604434427727;7224.218797587867;491
09774;127342;711.4698999544534;9814.515242418056;906
05911;364454;265.60279212191386;6396.966421002376;968
03158;119361;229.5557175291762;3494.441232898518;274
01056;317085;195.21579387230554;4746.992131447403;619
09183;116483;1027.6177639655573;12367.4699312346;1197
09372;128094;699.4863147376145;9555.48269239777;896
09374;94645;645.5702889745892;8498.071741771884;611
08115;392898;544.1615890129245;7227.321085879796;2138
09778;146164;975.6164308584878;9830.738075038997;1426
09577;95117;756.9624777905107;8341.305970541544;720
09474;116600;494.85420240137216;6649.228130360206;577
07339;211525;268.99893629594607;5024.937950596856;569
06532;253373;221.0180248092733;6365.3191145070705;560
09188;136610;463.36285777029497;6449.015445428592;633
08425;198204;545.3976710863554;7506.407539706565;1081
08136;314294;666.5733357938745;8134.103737265108;2095
09772;255900;595.5451348182884;7985.541227041814;1524
05974;301016;183.37895660031361;4198.780131288702;552
05116;259665;288.4485779754684;6444.4572814973135;749
03360;92566;181.49212453816736;3424.5835403928013;168
06414;278609;226.4822744419599;6532.452289768098;631
08215;446852;444.6662429618755;6962.036647480598;1987
09677;125976;292.1191338032641;5228.773734679622;368
08235;160149;589.4510736876284;8348.475482207195;944
07235;150533;264.39385383935746;4346.555240379186;398
09571;185316;624.3389669537439;7717.628267391914;1157
09574;171143;598.3300514774195;6845.152883845673;1024
07137;214786;185.30071792388702;4806.644753382437;398
08119;427286;505.984282190383;7843.926550366734;2162
05958;259030;184.92066555997374;5104.042002856811;479
09679;162697;336.82243679969514;4681.094304135909;548
07132;129087;312.9672236553642;5521.082680672725;404
05954;323130;221.27317178844427;5747.531953083898;715
08222;309721;552.432673276917;8400.14077185596;1711
05113;582415;193.16123382811227;6220.8219225122975;1125
05382;600375;250.67666042057047;5717.759733499895;1505
06636;100046;228.89470843412033;5066.669332107231;229
01054;167147;139.39825423130537;2583.9530473176305;233
06411;159174;320.4040860944627;5605.186776734894;510
09779;134324;754.8911586909264;8818.230547035526;1014
06439;187433;219.27835546568642;5270.149866885767;411
09274;161191;753.7641679746388;9443.455279761278;1215
01053;199152;176.7494175303286;3894.512733992127;352
06435;421689;290.97273108855103;7584.973760283052;1227
09173;128212;612.2671824790192;9320.500421177425;785
07336;70105;265.3163112474146;4423.3649525711435;186
01061;130706;160.6659219928695;2695.362110385139;210
05158;484322;365.8722915746136;7063.482559123889;1772
10045;141656;470.85898232337496;5283.221324899757;667
09663;126954;437.9539045638578;6036.04455156986;556
10043;131172;342.29866129966763;5894.550666300735;449
09471;147497;803.406170972969;7077.432083364407;1185
09674;84275;758.2319786413527;7959.655888460397;639
08336;228842;597.3553805682524;6721.23124251667;1367
08116;533617;474.6850269013169;7667.109556104847;2533
05362;469611;294.9249485212229;6282.646701205892;1385
08128;132684;401.70630972837716;6186.880106116789;533
06634;179840;176.26779359430606;4884.341637010676;317
08326;212872;842.2902025630426;8551.148107783081;1793
09780;156308;790.7464749085138;8519.077718350947;1236
09175;144091;655.8355483687392;8372.486831238592;945
05366;194359;240.79152496154026;5740.922725471935;468
08125;346363;571.0771647087016;7811.457921313767;1978
07320;34001;352.93079615305436;4023.411076144819;120
06431;271015;382.63564747338705;6218.106008892497;1037
09184;349685;441.5402433618828;7163.590088222258;1544
01003;215846;206.16550688917098;3918.5345107159737;445
03159;323900;277.8635381290522;3697.746217968509;900
05562;613599;248.04473279780441;6876.152014589333;1522
05914;188687;316.9269743013562;9183.462559688798;598
05122;159193;308.43064707619055;7994.698259345574;491
09187;261721;1357.5525082053025;11260.082301382006;3553
05124;355004;300.84168065711935;8157.372874671835;1068
09263;47612;554.4820633453751;8930.521717214147;264
07135;61578;306.92779888921365;4839.390691480724;189
08225;143797;483.3202361662622;6965.374799196089;695
07335;106320;285.92927012791574;5525.771256583897;304
09573;118695;515.6072286111462;7277.475883567126;612
07334;129006;552.6874719005317;7392.679410259988;713
07337;110783;368.2875531444355;5694.917090167264;408
10044;193732;503.27256209609146;6684.491978609626;975
14521;331917;2073.4099187447464;15994.36003579208;6882
14626;250558;1554.5302883962995;14041.060353291454;3895
16070;105606;1023.6160824195595;10300.55110505085;1081
16054;36395;928.6989971149883;9385.904657233137;338
16051;213692;806.7686202571925;7559.94609063512;1724
12053;57015;827.8523195650268;6417.609401034815;472
16052;92126;1005.1451273256193;9614.006903588564;926
16053;110731;633.0657178206644;6636.80450822263;701
12051;72040;427.5402554136591;4865.352581898945;308
16076;96668;1156.5357719203873;12262.589481524392;1118
12071;113011;1377.741989717815;10998.044438152037;1557
15081;82687;678.4621524544367;6282.728844921209;561
15001;79354;827.9355798069412;6750.762406431939;657
16066;124241;935.2790141740649;12384.800508688757;1162
13004;95609;313.77799161166837;4259.013272809045;300
14625;298010;1732.8277574578035;15802.489849333915;5164
16064;101698;648.9803142638007;10021.82933784342;660
16072;57044;1360.353411401725;13258.186662926862;776
15090;110485;405.4849074535005;6183.644838665882;448
16077;88356;1186.1107338494273;12300.239938430894;1048
12062;101085;1637.2359895137756;12281.743087500618;1655
13071;258057;470.43870152718193;4844.666100900188;1214
13074;157975;240.54438993511633;3863.2695046684603;380
12066;108396;1216.8345695413116;11433.078711391565;1319
15086;89403;508.93146762412897;5483.037481963692;455
16068;69107;198.24330386212685;8533.144254561767;137
12068;98808;560.6833454780989;6327.4228807384025;554
16067;134563;1108.7743287530748;10820.953754003702;1492
16065;73522;835.1241805173961;8985.065694622017;614
12070;76096;388.98233809924307;6134.356602186712;296
15084;177590;764.1196013289036;10758.488653640408;1357
14524;312033;1057.9009271455263;13401.467152512714;3301
12073;118250;684.9894291754757;5479.069767441861;810
16061;99463;528.8398701024502;9199.400782200417;526
16062;82456;662.1713398661103;5703.648006209372;546
16063;159937;690.2717945190918;9756.341559489048;1104
13076;211844;424.3688752100602;4401.8239836861085;899
13073;225383;419.72997076088257;3620.947453889601;946
15082;157217;283.04827086129364;6594.070615773104;445
13075;235773;497.0883010353179;6189.427966730712;1172
16073;102139;790.0997660051497;9909.045516404116;807
15088;183434;989.4566983220122;8634.168147671642;1815
15091;124185;953.4162741071788;8381.044409550268;1184
14628;244722;1972.0335727887152;15977.721659679144;4826
14729;258386;1673.4652806266595;10659.246243991547;4324
16074;82816;1223.1935857805256;9860.41344667697;1013
14612;556227;965.792742890942;10583.808409156693;5372
14627;240371;1273.8641516655503;12454.913446297598;3062
09180;88279;649.0784897880584;7401.533773604141;573
08135;132812;635.4847453543355;8526.337981507695;844
06413;130892;352.1987592824619;10395.593313571493;461
08216;232091;608.8129225174608;7235.52399705288;1413
05374;271699;444.6096599545821;7869.370148583544;1208
15083;170567;201.68027813117425;4850.293433079083;344
08226;548233;381.04236702278047;6299.8761475504025;2089
10046;86458;296.09752712299615;5216.405653612159;256
03241;1155330;210.9354037374603;5841.88067478556;2437
07332;133004;372.16925806742654;5096.087335719227;495
07340;94912;444.6223870532704;4292.3971679029;422
06438;356542;338.52954210163176;7486.3550437255635;1207
13072;217072;434.8787499078647;3833.751013488612;944
08335;286876;422.48218742592616;6176.187621132475;1212
13003;209061;288.91089203629565;3257.422474780088;604
14730;197444;1352.2821660825348;11223.43550576366;2670
15002;237865;682.3198032497424;7140.184558468038;1623
15003;235775;698.9714770437918;4800.339306542254;1648
12069;217954;607.9264431944355;5975.572827293832;1325
15089;187457;726.566625946217;7372.89084963485;1362
12063;164693;440.8201927222165;5895.81828007262;726
12052;98693;927.1174247413697;9277.253705936591;915
05315;1083498;313.3369881624147;7411.734954748416;3395
07333;75539;195.92528362832442;4794.874170958048;148
06434;237281;287.0014876875941;5170.241190824381;681
08436;285888;628.2180434295948;7003.092119991046;1796
08236;199752;670.3312107012696;8174.1359285514045;1339
08315;264867;412.65993876171814;5321.9162825116;1093
12067;179276;796.5371828911846;7256.96691135456;1428
12054;182112;493.65225795115094;6063.850817079599;899
12072;171554;996.1877892675193;6725.57911794537;1709
12064;197195;437.63787114277744;5513.831486599559;863
12061;173316;1060.4906644510606;7146.4838791571465;1838
12060;187343;319.73439093000536;5033.548090934809;599
12065;214234;510.18979246991603;6037.7904534294275;1093
08111;630305;366.96519938759803;7419.582583035198;2313
06412;764104;365.2644142682148;7826.290662004125;2791
06611;201048;257.1525207910549;5921.968883052804;517
14713;597493;725.866244458094;6629.031637190728;4337
09162;1488202;466.80490954856936;8355.5861368282;6947
05334;556631;335.9496686314632;6712.34624014832;1870
09564;515543;504.9045375458497;10100.418393810021;2603
02000;1852478;227.9109387533887;6132.48848299413;4222
