current_station_departure_time;current_station_name;type;name;line;number;current_station;stops;max_capacity
2022-01-04T06:57:00.000Z;Kaufering;RE;RE 70;70;3874;8000195;8000195%2022-01-04T06:59:00.000Z%2,8000057,8000194,8000197,8003065,8004584,8005138,8002710,8000387,8003693,;602
2022-01-04T06:57:00.000Z;Kaufering;RE;RE 76;76;7874;8000195;8000195%2022-01-04T06:59:00.000Z%2,8000057,8000194,8000197,8003065,8001004,8005609,8001995,8004585,;602
2022-01-04T07:03:00.000Z;Kaufering;RE;RE 70;70;3875;8000195;8000195%2022-01-04T07:06:00.000Z%3,8004158,8098261,;602
2022-01-04T07:03:00.000Z;Kaufering;RE;RE 76;76;7875;8000195;8000195%2022-01-04T07:06:00.000Z%3,8004158,8098261,;602
2022-01-04T07:15:00.000Z;Kaufering;RB;RB 74;74;57364;8000195;8000195%2022-01-04T07:16:00.000Z%1,8000057,;426
2022-01-04T07:57:00.000Z;Kaufering;RE;RE 72;72;78921;8000195;8000195%2022-01-04T07:57:00.000Z%0,8000057,8000144,8004927,8000338,8005725,8005607,8000249,;602
2022-01-04T08:03:00.000Z;Kaufering;RE;RE 72;72;78912;8000195;8000195%2022-01-04T08:03:00.000Z%0,8000119,8004158,8000261,;602
2022-01-04T08:15:00.000Z;Kaufering;RB;RB 74;74;57368;8000195;8000195%2022-01-04T08:15:00.000Z%,8000057,;426
2022-01-04T08:44:00.000Z;Kaufering;RB;RB 74;74;57379;8000195;8000195%2022-01-04T08:44:00.000Z%,8000119,8002141,8004158,8098261,;426
2022-01-04T08:56:00.000Z;Kaufering;RE;RE 70;70;3876;8000195;8000195%2022-01-04T08:56:00.000Z%,8000057,8000194,8000197,8003065,8004584,8005138,8002710,8000387,8003693,;602
2022-01-04T08:56:00.000Z;Kaufering;RE;RE 76;76;7876;8000195;8000195%2022-01-04T08:56:00.000Z%,8000057,8000194,8000197,8003065,8001004,8005609,8000561,8001995,8003551,8004585,;602
2022-01-04T09:03:00.000Z;Kaufering;RE;RE 70;70;3877;8000195;8000195%2022-01-04T09:03:00.000Z%,8000119,8004158,8098261,;602
2022-01-04T09:03:00.000Z;Kaufering;RE;RE 76;76;7877;8000195;8000195%2022-01-04T09:03:00.000Z%,8000119,8004158,8098261,;602
2022-01-04T09:44:00.000Z;Kaufering;RB;RB 74;74;57381;8000195;8000195%2022-01-04T09:44:00.000Z%,8000119,8002141,8004158,8098261,;426
2022-01-04T09:56:00.000Z;Kaufering;RE;RE 72;72;78927;8000195;8000195%2022-01-04T09:56:00.000Z%0,8000057,8000144,8004927,8000338,8005725,8005607,8000249,;602
2022-01-04T10:03:00.000Z;Kaufering;RE;RE 72;72;78918;8000195;8000195%2022-01-04T10:03:00.000Z%0,8000119,8004158,8000261,;602
2022-01-04T10:15:00.000Z;Kaufering;RB;RB 74;74;57370;8000195;8000195%2022-01-04T10:15:00.000Z%,8000057,;426
2022-01-04T10:44:00.000Z;Kaufering;RB;RB 74;74;57383;8000195;8000195%2022-01-04T10:44:00.000Z%,8000119,8002141,8004158,8098261,;426
2022-01-04T10:57:00.000Z;Kaufering;RE;RE 70;70;3880;8000195;8000195%2022-01-04T10:57:00.000Z%,8000057,8000194,8000197,8003065,8004584,8005138,8002710,8000387,8003693,;602
2022-01-04T10:57:00.000Z;Kaufering;RE;RE 76;76;7880;8000195;8000195%2022-01-04T10:57:00.000Z%,8000057,8000194,8000197,8003065,8001004,8005609,8000561,8001995,8003551,8004585,;602
2022-01-04T11:03:00.000Z;Kaufering;RE;RE 70;70;3879;8000195;8000195%2022-01-04T11:03:00.000Z%,8000119,8004158,8098261,;602
2022-01-04T11:03:00.000Z;Kaufering;RE;RE 76;76;7879;8000195;8000195%2022-01-04T11:03:00.000Z%,8000119,8004158,8098261,;602
2022-01-04T11:15:00.000Z;Kaufering;RB;RB 74;74;57372;8000195;8000195%2022-01-04T11:15:00.000Z%,8000057,;426
2022-01-04T11:44:00.000Z;Kaufering;RB;RB 74;74;57385;8000195;8000195%2022-01-04T11:44:00.000Z%,8000119,8002141,8004158,8098261,;426
2022-01-04T11:56:00.000Z;Kaufering;RE;RE 72;72;78933;8000195;8000195%2022-01-04T11:56:00.000Z%,8000057,8000144,8004927,8000338,8005725,8005607,8000249,;602
2022-01-04T12:03:00.000Z;Kaufering;RE;RE 72;72;78924;8000195;8000195%2022-01-04T12:03:00.000Z%,8000119,8004158,8000261,;602
